event,id,symbol,direction,status,openedAt,closedAt,entryPrice,exitPrice,entryRef,entryMexcBid,entryMexcAsk,entryMexcBookSpreadPct,exitRef,exitMexcBid,exitMexcAsk,exitMexcBookSpreadPct,qtyUsd,qtyToken,depositAtEntry,allocationPct,depositAfterClose,dexAnchorAtEntry,dexAnchorAtExit,dexSnapshotAtEntry,dexSnapshotAtExit,entrySpreadPct,exitSpreadPct,grossPnlPct,netPnlPct,grossPnlUsd,netPnlUsd,holdMs,openReason,closeReason
CLOSE,f05471f9-245a-4a1c-b6a8-29cf9c19b1dd,CATE_USDT,SHORT,CLOSED,2026-08-22T11:45:33.855Z,2026-08-22T11:46:45.145Z,0.05692,0.056818,BID,0.05692,0.05708,0.281,ASK,0.056846,0.0571,0.44582521545292914,28.56,501.84065355,95.2159,0.3,95.2329,0.05618,0.05652,1787399132349,1787399204375,1.3,0.5735,0.1796,0.0596,0.0513,0.017,71290,MEXC above DEX anchor,trailing_stop
OPEN,d1689beb-a013-4958-a662-80c32e32f797,PORTAL_USDT,SHORT,OPEN,2026-08-22T11:50:06.483Z,,0.01376,,BID,0.01376,0.01378,0.145,,,,,28.57,2076.29869186,95.2329,0.3,,0.01352,,1787399404619,,1.744,,,,,,,MEXC above DEX anchor,
CLOSE,d1689beb-a013-4958-a662-80c32e32f797,PORTAL_USDT,SHORT,CLOSED,2026-08-22T11:50:06.483Z,2026-08-22T11:50:35.810Z,0.01376,0.013635,BID,0.01376,0.01378,0.145,ASK,0.01369,0.0137,0.07301935012778088,28.57,2076.29869186,95.2329,0.3,95.4589,0.01352,0.01358,1787399404619,1787399434606,1.744,0.8035,0.9112,0.7912,0.2603,0.226,29327,MEXC above DEX anchor,trailing_stop
OPEN,7a2d849c-2073-413a-840d-08200ffba9ce,PORTAL_USDT,SHORT,OPEN,2026-08-22T11:51:13.162Z,,0.01376,,BID,0.01376,0.01377,0.073,,,,,28.64,2081.22601744,95.4589,0.3,,0.0135,,1787399472554,,1.89,,,,,,,MEXC above DEX anchor,
CLOSE,7a2d849c-2073-413a-840d-08200ffba9ce,PORTAL_USDT,SHORT,CLOSED,2026-08-22T11:51:13.162Z,2026-08-22T11:51:47.797Z,0.01376,0.01365,BID,0.01376,0.01377,0.073,ASK,0.01363,0.01365,0.14662756598241145,28.64,2081.22601744,95.4589,0.3,95.6535,0.0135,0.01361,1787399472554,1787399506573,1.89,0.1467,0.7994,0.6794,0.229,0.1946,34635,MEXC above DEX anchor,mean_reverted_profit
OPEN,e40b661e-32cc-4d1f-90f8-41c31867f1af,CATE_USDT,SHORT,OPEN,2026-08-22T11:54:32.390Z,,0.059818,,BID,0.059818,0.059998,0.3,,,,,28.7,479.72265873,95.6535,0.3,,0.05882,,1787399670591,,1.668,,,,,,,MEXC above DEX anchor,
CLOSE,e40b661e-32cc-4d1f-90f8-41c31867f1af,CATE_USDT,SHORT,CLOSED,2026-08-22T11:54:32.390Z,2026-08-22T11:56:36.692Z,0.059818,0.0594,BID,0.059818,0.059998,0.3,ASK,0.059368,0.0594,0.053886568772740555,28.7,479.72265873,95.6535,0.3,95.8196,0.05882,0.05938,1787399670591,1787399794655,1.668,-0.0202,0.6988,0.5788,0.2006,0.1661,124302,MEXC above DEX anchor,mean_reverted_profit
OPEN,814f5664-a74e-4bd7-b4ee-de75c93a6130,PORTAL_USDT,LONG,OPEN,2026-08-22T12:02:34.198Z,,0.01298,,ASK,0.01297,0.01298,0.077,,,,,28.75,2214.62865948,95.8196,0.3,,0.01319,,1787400152833,,1.618,,,,,,,MEXC below DEX anchor,
CLOSE,814f5664-a74e-4bd7-b4ee-de75c93a6130,PORTAL_USDT,LONG,CLOSED,2026-08-22T12:02:34.198Z,2026-08-22T12:05:45.351Z,0.01298,0.01301,ASK,0.01297,0.01298,0.077,BID,0.01301,0.01302,0.07683442182097266,28.75,2214.62865948,95.8196,0.3,95.8515,0.01319,0.01287,1787400152833,1787400344925,1.618,-1.1521,0.2311,0.1111,0.0664,0.0319,191153,MEXC below DEX anchor,mean_reverted_profit
OPEN,c0ee99a2-4e01-42f2-9a0f-b3269e26587d,BTW_USDT,SHORT,OPEN,2026-08-22T12:07:41.834Z,,0.45282,,BID,0.45282,0.45287,0.011,,,,,28.76,63.50304757,95.8515,0.3,,0.4472,,1787400461030,,1.241,,,,,,,MEXC above DEX anchor,
CLOSE,c0ee99a2-4e01-42f2-9a0f-b3269e26587d,BTW_USDT,SHORT,CLOSED,2026-08-22T12:07:41.834Z,2026-08-22T12:08:13.724Z,0.45282,0.45067,BID,0.45282,0.45287,0.011,ASK,0.45054,0.45067,0.028850101530169214,28.76,63.50304757,95.8515,0.3,95.9535,0.4472,0.452,1787400461030,1787400493044,1.241,-0.3241,0.4748,0.3548,0.1366,0.102,31890,MEXC above DEX anchor,mean_reverted_profit
OPEN,4c9f37fa-394e-434c-b5ea-7f4a16ef9bdd,CATE_USDT,SHORT,OPEN,2026-08-22T12:10:59.203Z,,0.0622,,BID,0.0622,0.062409,0.335,,,,,28.79,462.79823151,95.9535,0.3,,0.06139,,1787400659021,,1.302,,,,,,,MEXC above DEX anchor,
CLOSE,4c9f37fa-394e-434c-b5ea-7f4a16ef9bdd,CATE_USDT,SHORT,CLOSED,2026-08-22T12:10:59.203Z,2026-08-22T12:11:31.141Z,0.0622,0.06176,BID,0.0622,0.062409,0.335,ASK,0.06164,0.06176,0.19448946515397414,28.79,462.79823151,95.9535,0.3,96.1226,0.06139,0.06185,1787400659021,1787400691040,1.302,-0.3407,0.7074,0.5874,0.2037,0.1691,31938,MEXC above DEX anchor,mean_reverted_profit
OPEN,95135863-c364-46d1-910f-3c82d7479f07,CATE_USDT,SHORT,OPEN,2026-08-22T12:13:09.443Z,,0.06151,,BID,0.06151,0.06156,0.081,,,,,28.84,468.81450171,96.1226,0.3,,0.06066,,1787400789079,,1.382,,,,,,,MEXC above DEX anchor,
CLOSE,95135863-c364-46d1-910f-3c82d7479f07,CATE_USDT,SHORT,CLOSED,2026-08-22T12:13:09.443Z,2026-08-22T12:14:55.783Z,0.06151,0.060818,BID,0.06151,0.06156,0.081,ASK,0.060748,0.060818,0.11516377934618838,28.84,468.81450171,96.1226,0.3,96.4124,0.06066,0.06061,1787400789079,1787400895129,1.382,0.2272,1.125,1.005,0.3245,0.2898,106340,MEXC above DEX anchor,mean_reverted_profit
OPEN,e55c63e3-7613-4ec0-b0cb-5d41353a84a8,BTW_USDT,SHORT,OPEN,2026-08-22T12:15:56.470Z,,0.43449,,BID,0.43449,0.43462,0.03,,,,,28.92,66.56935718,96.4124,0.3,,0.4267,,1787400955241,,1.793,,,,,,,MEXC above DEX anchor,
OPEN,e31ecb5f-1f09-447d-9762-226ace609d46,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T12:17:29.579Z,,0.01155,,BID,0.01155,0.01159,0.346,,,,,28.92,2504.21818182,96.4124,0.3,,0.01137,,1787401049289,,1.558,,,,,,,MEXC above DEX anchor,
CLOSE,e31ecb5f-1f09-447d-9762-226ace609d46,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T12:17:29.579Z,2026-08-22T12:18:28.314Z,0.01155,0.01177,BID,0.01155,0.01159,0.346,ASK,0.01175,0.0118,0.4246284501061545,28.92,2504.21818182,96.4124,0.3,95.8274,0.01137,0.01138,1787401049289,1787401107263,1.558,3.1489,-1.9027,-2.0227,-0.5503,-0.585,58735,MEXC above DEX anchor,stop_loss
CLOSE,e55c63e3-7613-4ec0-b0cb-5d41353a84a8,BTW_USDT,SHORT,CLOSED,2026-08-22T12:15:56.470Z,2026-08-22T12:20:43.944Z,0.43449,0.43323,BID,0.43449,0.43462,0.03,ASK,0.43318,0.43323,0.011541879710528384,28.92,66.56935718,96.4124,0.3,95.8766,0.4267,0.4358,1787400955241,1787401243359,1.793,-0.6048,0.29,0.17,0.0839,0.0492,287474,MEXC above DEX anchor,mean_reverted_profit
OPEN,b9d96cd1-f644-4cdc-be92-151714bcd9d5,CATE_USDT,SHORT,OPEN,2026-08-22T12:21:13.865Z,,0.058891,,BID,0.058891,0.05909,0.337,,,,,28.76,488.41045321,95.8766,0.3,,0.0573,,1787401273293,,2.702,,,,,,,MEXC above DEX anchor,
CLOSE,b9d96cd1-f644-4cdc-be92-151714bcd9d5,CATE_USDT,SHORT,CLOSED,2026-08-22T12:21:13.865Z,2026-08-22T12:21:45.753Z,0.058891,0.0582,BID,0.058891,0.05909,0.337,ASK,0.058,0.0582,0.34423407917383614,28.76,488.41045321,95.8766,0.3,96.1795,0.0573,0.05818,1787401273293,1787401305305,2.702,-0.3103,1.1734,1.0534,0.3375,0.3029,31888,MEXC above DEX anchor,mean_reverted_profit
OPEN,071e4877-fb91-48a2-b639-59e9dd6869f5,CATE_USDT,SHORT,OPEN,2026-08-22T12:25:36.279Z,,0.05812,,BID,0.05812,0.058299,0.308,,,,,28.85,496.45302822,96.1795,0.3,,0.05686,,1787401535401,,2.168,,,,,,,MEXC above DEX anchor,
CLOSE,071e4877-fb91-48a2-b639-59e9dd6869f5,CATE_USDT,SHORT,CLOSED,2026-08-22T12:25:36.279Z,2026-08-22T12:27:40.860Z,0.05812,0.057895,BID,0.05812,0.058299,0.308,ASK,0.057697,0.05786,0.28211185821716284,28.85,496.45302822,96.1795,0.3,96.2566,0.05686,0.05635,1787401535401,1787401659457,2.168,2.3346,0.3874,0.2674,0.1118,0.0771,124581,MEXC above DEX anchor,trailing_stop
OPEN,89fdd566-5760-43fa-8c45-925604b7e12d,CATE_USDT,SHORT,OPEN,2026-08-22T12:28:31.265Z,,0.058016,,BID,0.058016,0.05812,0.179,,,,,28.88,497.74165747,96.2566,0.3,,0.05675,,1787401709473,,2.182,,,,,,,MEXC above DEX anchor,
CLOSE,89fdd566-5760-43fa-8c45-925604b7e12d,CATE_USDT,SHORT,CLOSED,2026-08-22T12:28:31.265Z,2026-08-22T12:31:45.068Z,0.058016,0.057729,BID,0.058016,0.05812,0.179,ASK,0.057551,0.05777,0.3798094015834131,28.88,497.74165747,96.2566,0.3,96.365,0.05675,0.05673,1787401709473,1787401903564,2.182,1.4266,0.4953,0.3753,0.143,0.1084,193803,MEXC above DEX anchor,trailing_stop
OPEN,7721728a-8055-4ec2-b4da-204bf7ca245a,CATE_USDT,SHORT,OPEN,2026-08-22T12:32:51.181Z,,0.057766,,BID,0.057766,0.057968,0.349,,,,,28.91,500.45874736,96.365,0.3,,0.05685,,1787401969592,,1.586,,,,,,,MEXC above DEX anchor,
CLOSE,7721728a-8055-4ec2-b4da-204bf7ca245a,CATE_USDT,SHORT,CLOSED,2026-08-22T12:32:51.181Z,2026-08-22T12:33:23.022Z,0.057766,0.058865,BID,0.057766,0.057968,0.349,ASK,0.05875,0.058894,0.24480636496549799,28.91,500.45874736,96.365,0.3,95.7804,0.05685,0.05685,1787401969592,1787402001612,1.586,3.234,-1.9022,-2.0222,-0.5499,-0.5846,31841,MEXC above DEX anchor,stop_loss
OPEN,271f1df6-aae1-42a6-b00f-8d77794fef68,BASECAT_USDT,LONG,OPEN,2026-08-22T12:35:56.542Z,,0.0353,,ASK,0.03521,0.0353,0.255,,,,,28.73,813.99773371,95.7804,0.3,,0.03579,,1787402155752,,1.388,,,,,,,MEXC below DEX anchor,
CLOSE,271f1df6-aae1-42a6-b00f-8d77794fef68,BASECAT_USDT,LONG,CLOSED,2026-08-22T12:35:56.542Z,2026-08-22T12:36:12.192Z,0.0353,0.03463,ASK,0.03521,0.0353,0.255,BID,0.03458,0.0346,0.0578201792425533,28.73,813.99773371,95.7804,0.3,95.2009,0.03579,0.03582,1787402155752,1787402172030,1.388,3.526,-1.8971,-2.0171,-0.545,-0.5795,15650,MEXC below DEX anchor,stop_loss
OPEN,d1381489-58cc-4050-aab7-7bc6f7919bf0,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T12:42:25.207Z,,0.01215,,BID,0.01215,0.012187,0.304,,,,,28.56,2350.63950617,95.2009,0.3,,0.01192,,1787402543855,,1.893,,,,,,,MEXC above DEX anchor,
CLOSE,d1381489-58cc-4050-aab7-7bc6f7919bf0,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T12:42:25.207Z,2026-08-22T12:47:22.162Z,0.01215,0.012123,BID,0.01215,0.012187,0.304,ASK,0.0121,0.012136,0.29707872586235,28.56,2350.63950617,95.2009,0.3,95.2298,0.01192,0.01192,1787402543855,,1.893,,0.2213,0.1013,0.0632,0.0289,296955,MEXC above DEX anchor,trailing_stop
OPEN,130f528d-5b31-48fd-90a4-8a0bf703405c,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T12:51:25.361Z,,0.012275,,BID,0.012275,0.012312,0.301,,,,,28.57,2327.40855397,95.2298,0.3,,0.01204,,1787403084252,,1.914,,,,,,,MEXC above DEX anchor,
CLOSE,130f528d-5b31-48fd-90a4-8a0bf703405c,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T12:51:25.361Z,2026-08-22T12:52:34.040Z,0.012275,0.012508,BID,0.012275,0.012312,0.301,ASK,0.012375,0.012519,1.1569052783803329,28.57,2327.40855397,95.2298,0.3,94.6521,0.01204,0.01209,1787403084252,1787403152056,1.914,2.303,-1.9022,-2.0222,-0.5435,-0.5777,68679,MEXC above DEX anchor,stop_loss
OPEN,cc0b95e0-0046-4a2e-87f4-cd3b2963d609,CATE_USDT,SHORT,OPEN,2026-08-22T12:55:28.577Z,,0.0624,,BID,0.0624,0.0626,0.32,,,,,28.4,455.05817308,94.6521,0.3,,0.06159,,1787403328132,,1.298,,,,,,,MEXC above DEX anchor,
CLOSE,cc0b95e0-0046-4a2e-87f4-cd3b2963d609,CATE_USDT,SHORT,CLOSED,2026-08-22T12:55:28.577Z,2026-08-22T12:56:21.306Z,0.0624,0.062199,BID,0.0624,0.0626,0.32,ASK,0.062092,0.062199,0.1721765855934798,28.4,455.05817308,94.6521,0.3,94.7095,0.06159,0.06196,1787403328132,1787403380156,1.298,0.2126,0.3221,0.2021,0.0915,0.0574,52729,MEXC above DEX anchor,mean_reverted_profit
OPEN,d51e6047-7460-473b-ad14-67cbe7990712,CATE_USDT,SHORT,OPEN,2026-08-22T12:59:31.857Z,,0.061467,,BID,0.061467,0.061647,0.292,,,,,28.41,462.2455952,94.7095,0.3,,0.06072,,1787403570272,,1.215,,,,,,,MEXC above DEX anchor,
CLOSE,d51e6047-7460-473b-ad14-67cbe7990712,CATE_USDT,SHORT,CLOSED,2026-08-22T12:59:31.857Z,2026-08-22T13:01:10.091Z,0.061467,0.061,BID,0.061467,0.061647,0.292,ASK,0.060776,0.061,0.36788858231507354,28.41,462.2455952,94.7095,0.3,94.8913,0.06072,0.06073,1787403570272,1787403668256,1.215,0.0757,0.7598,0.6398,0.2158,0.1818,98234,MEXC above DEX anchor,mean_reverted_profit
OPEN,1def4707-202a-4a68-aef9-c87eed1ee8c8,CATE_USDT,LONG,OPEN,2026-08-22T13:02:19.206Z,,0.059519,,ASK,0.059378,0.059519,0.237,,,,,28.47,478.2907979,94.8913,0.3,,0.06049,,1787403738272,,1.631,,,,,,,MEXC below DEX anchor,
CLOSE,1def4707-202a-4a68-aef9-c87eed1ee8c8,CATE_USDT,LONG,CLOSED,2026-08-22T13:02:19.206Z,2026-08-22T13:02:51.065Z,0.059519,0.059846,ASK,0.059378,0.059519,0.237,BID,0.059846,0.060094,0.41354010338502284,28.47,478.2907979,94.8913,0.3,95.0136,0.06049,0.05947,1787403738272,1787403770286,1.631,-1.0384,0.5494,0.4294,0.1564,0.1223,31859,MEXC below DEX anchor,mean_reverted_profit
OPEN,251f2e52-b747-4bfe-81f9-d1dd1314997a,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T13:08:29.287Z,,0.012825,,BID,0.012825,0.01285,0.195,,,,,28.5,2222.54035088,95.0136,0.3,,0.01266,,1787404108409,,1.287,,,,,,,MEXC above DEX anchor,
CLOSE,251f2e52-b747-4bfe-81f9-d1dd1314997a,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T13:08:29.287Z,2026-08-22T13:11:23.272Z,0.012825,0.012751,BID,0.012825,0.01285,0.195,ASK,0.012725,0.01276,0.2746713753188174,28.5,2222.54035088,95.0136,0.3,95.1444,0.01266,0.0125,1787404108409,1787404282488,1.287,1.7682,0.579,0.459,0.165,0.1308,173985,MEXC above DEX anchor,trailing_stop
OPEN,3e13e845-555d-40ae-9bee-1e58bc548e6f,CATE_USDT,SHORT,OPEN,2026-08-22T13:11:47.365Z,,0.061007,,BID,0.061007,0.061174,0.273,,,,,28.54,467.86958874,95.1444,0.3,,0.06014,,1787404306495,,1.421,,,,,,,MEXC above DEX anchor,
OPEN,550c9713-a91d-4cbf-a519-520ce9394a43,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T13:12:26.473Z,,0.012665,,BID,0.012665,0.0127,0.276,,,,,28.54,2253.71654165,95.1444,0.3,,0.01251,,1787404344515,,1.224,,,,,,,MEXC above DEX anchor,
CLOSE,3e13e845-555d-40ae-9bee-1e58bc548e6f,CATE_USDT,SHORT,CLOSED,2026-08-22T13:11:47.365Z,2026-08-22T13:15:52.063Z,0.061007,0.0605,BID,0.061007,0.061174,0.273,ASK,0.060492,0.0605,0.013224014810898346,28.54,467.86958874,95.1444,0.3,95.3473,0.06014,0.06107,1787404306495,1787404550249,1.421,-0.9555,0.8311,0.7111,0.2372,0.2029,244698,MEXC above DEX anchor,mean_reverted_profit
CLOSE,550c9713-a91d-4cbf-a519-520ce9394a43,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T13:12:26.473Z,2026-08-22T13:17:13.528Z,0.012665,0.012551,BID,0.012665,0.0127,0.276,ASK,0.012637,0.012675,0.30025284450063083,28.54,2253.71654165,95.1444,0.3,95.571,0.01251,0.01235,1787404344515,1787404632656,1.224,2.2711,0.9038,0.7838,0.2579,0.2237,287055,MEXC above DEX anchor,trailing_stop
OPEN,55553a63-ec78-49c6-90b5-9ece278bfe66,CATE_USDT,SHORT,OPEN,2026-08-22T13:22:41.331Z,,0.060748,,BID,0.060748,0.060776,0.046,,,,,28.67,471.9710937,95.571,0.3,,0.06,,1787404960805,,1.231,,,,,,,MEXC above DEX anchor,
OPEN,8e2f2169-15f1-4857-8adc-b6b69a837493,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T13:23:44.569Z,,0.012525,,BID,0.012525,0.01255,0.199,,,,,28.67,2289.1257485,95.571,0.3,,0.01237,,1787405022829,,1.238,,,,,,,MEXC above DEX anchor,
CLOSE,55553a63-ec78-49c6-90b5-9ece278bfe66,CATE_USDT,SHORT,CLOSED,2026-08-22T13:22:41.331Z,2026-08-22T13:24:06.046Z,0.060748,0.060465,BID,0.060748,0.060776,0.046,ASK,0.060245,0.060465,0.36450998260292927,28.67,471.9710937,95.571,0.3,95.6702,0.06,0.06089,1787404960805,1787405044838,1.231,-1.0706,0.4659,0.3459,0.1336,0.0992,84715,MEXC above DEX anchor,mean_reverted_profit
OPEN,f6df93f5-c888-4277-bf78-eeaa64f64de4,BTW_USDT,SHORT,OPEN,2026-08-22T13:29:39.778Z,,0.44229,,BID,0.44229,0.4424,0.025,,,,,28.7,64.89194872,95.6702,0.3,,0.4356,,1787405379071,,1.513,,,,,,,MEXC above DEX anchor,
CLOSE,f6df93f5-c888-4277-bf78-eeaa64f64de4,BTW_USDT,SHORT,CLOSED,2026-08-22T13:29:39.778Z,2026-08-22T13:30:06.226Z,0.44229,0.441199,BID,0.44229,0.4424,0.025,ASK,0.44166,0.44195,0.06563981847195312,28.7,64.89194872,95.6702,0.3,95.7066,0.4356,0.4445,1787405379071,1787405405101,1.513,-0.643,0.2467,0.1267,0.0708,0.0364,26448,MEXC above DEX anchor,trailing_stop
OPEN,dd1b3737-4b0f-438b-b164-e95b6239c697,MARSCOIN_USDT,SHORT,OPEN,2026-08-22T13:31:04.789Z,,0.03212,,BID,0.03212,0.03223,0.342,,,,,28.71,893.89726027,95.7066,0.3,,0.03171,,1787405463125,,1.276,,,,,,,MEXC above DEX anchor,
CLOSE,8e2f2169-15f1-4857-8adc-b6b69a837493,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T13:23:44.569Z,2026-08-22T13:35:38.440Z,0.012525,0.012424,BID,0.012525,0.01255,0.199,ASK,0.012375,0.012425,0.40322580645161044,28.67,2289.1257485,95.571,0.3,95.9024,0.01237,0.01229,1787405022829,1787405737141,1.238,0.6869,0.8031,0.6831,0.2302,0.1958,713871,MEXC above DEX anchor,trailing_stop
CLOSE,dd1b3737-4b0f-438b-b164-e95b6239c697,MARSCOIN_USDT,SHORT,CLOSED,2026-08-22T13:31:04.789Z,2026-08-22T13:35:54.517Z,0.03212,0.0319,BID,0.03212,0.03223,0.342,ASK,0.03175,0.0319,0.47132757266299247,28.71,893.89726027,95.7066,0.3,96.0646,0.03171,0.03172,1787405463125,1787405753250,1.276,0.0945,0.6849,0.5649,0.1966,0.1622,289728,MEXC above DEX anchor,mean_reverted_profit
OPEN,ed74dbb9-f0b7-41b8-aa07-c1af9b1e2a20,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T13:38:41.491Z,,0.01244,,BID,0.01244,0.012475,0.281,,,,,28.82,2316.67041801,96.0646,0.3,,0.01226,,1787405921208,,1.447,,,,,,,MEXC above DEX anchor,
CLOSE,ed74dbb9-f0b7-41b8-aa07-c1af9b1e2a20,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T13:38:41.491Z,2026-08-22T13:46:42.075Z,0.01244,0.0123,BID,0.01244,0.012475,0.281,ASK,0.01225,0.0123,0.407331975560079,28.82,2316.67041801,96.0646,0.3,96.3544,0.01226,0.01223,1787405921208,1787406401414,1.447,0.1633,1.1254,1.0054,0.3243,0.2898,480584,MEXC above DEX anchor,mean_reverted_profit
OPEN,c7f99ad0-1d6e-4c33-aae6-d341d3e3cad0,CTR_USDT,SHORT,OPEN,2026-08-22T13:49:20.772Z,,0.008295,,BID,0.008295,0.008312,0.205,,,,,28.91,3484.78842676,96.3544,0.3,,0.008187,,1787406559573,,1.302,,,,,,,MEXC above DEX anchor,
CLOSE,c7f99ad0-1d6e-4c33-aae6-d341d3e3cad0,CTR_USDT,SHORT,CLOSED,2026-08-22T13:49:20.772Z,2026-08-22T13:50:32.159Z,0.008295,0.00828,BID,0.008295,0.008312,0.205,ASK,0.008266,0.00828,0.16922519037831973,28.91,3484.78842676,96.3544,0.3,96.372,0.008187,0.00828,1787406559573,1787406631247,1.302,-0.1694,0.1808,0.0608,0.0523,0.0176,71387,MEXC above DEX anchor,mean_reverted_profit
OPEN,c626e4c0-7f24-46d8-8a80-429c90f1c838,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T13:50:58.444Z,,0.011525,,BID,0.011525,0.01155,0.217,,,,,28.91,2508.59869848,96.372,0.3,,0.01135,,1787406657549,,1.518,,,,,,,MEXC above DEX anchor,
OPEN,615b3083-362a-425c-a071-3bd3257ad07c,CATE_USDT,LONG,OPEN,2026-08-22T13:51:22.696Z,,0.0636,,ASK,0.063434,0.0636,0.261,,,,,28.91,454.58490566,96.372,0.3,,0.06458,,1787406681534,,1.541,,,,,,,MEXC below DEX anchor,
CLOSE,615b3083-362a-425c-a071-3bd3257ad07c,CATE_USDT,LONG,CLOSED,2026-08-22T13:51:22.696Z,2026-08-22T13:51:54.442Z,0.0636,0.0644,ASK,0.063434,0.0636,0.261,BID,0.0644,0.064576,0.27291899268080205,28.91,454.58490566,96.372,0.3,96.701,0.06458,0.06456,1787406681534,1787406713550,1.541,-0.0248,1.2579,1.1379,0.3636,0.329,31746,MEXC below DEX anchor,mean_reverted_profit
CLOSE,c626e4c0-7f24-46d8-8a80-429c90f1c838,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T13:50:58.444Z,2026-08-22T13:53:13.446Z,0.011525,0.011744,BID,0.011525,0.01155,0.217,ASK,0.0118,0.011836,0.30462007107801303,28.91,2508.59869848,96.372,0.3,96.1176,0.01135,0.01141,1787406657549,1787406790879,1.518,3.3051,-1.8979,-2.0179,-0.5487,-0.5834,135002,MEXC above DEX anchor,stop_loss
OPEN,777ccd10-a945-4724-b0f8-a382199faf20,BTW_USDT,SHORT,OPEN,2026-08-22T13:55:49.341Z,,0.42331,,BID,0.42331,0.42341,0.024,,,,,28.84,68.11858921,96.1176,0.3,,0.4178,,1787406947778,,1.302,,,,,,,MEXC above DEX anchor,
CLOSE,777ccd10-a945-4724-b0f8-a382199faf20,BTW_USDT,SHORT,CLOSED,2026-08-22T13:55:49.341Z,2026-08-22T14:01:03.685Z,0.42331,0.431361,BID,0.42331,0.42341,0.024,ASK,0.4312,0.43132,0.02782544172887666,28.84,68.11858921,96.1176,0.3,95.5345,0.4178,0.428,1787406947778,1787407261890,1.302,0.7421,-1.9019,-2.0219,-0.5485,-0.5831,314344,MEXC above DEX anchor,stop_loss
OPEN,036d6ce9-7637-432e-81c2-bbb839b9dccc,CATE_USDT,LONG,OPEN,2026-08-22T14:02:34.067Z,,0.062995,,ASK,0.0628,0.062995,0.31,,,,,28.66,454.9622986,95.5345,0.3,,0.06396,,1787407353879,,1.532,,,,,,,MEXC below DEX anchor,
CLOSE,036d6ce9-7637-432e-81c2-bbb839b9dccc,CATE_USDT,LONG,CLOSED,2026-08-22T14:02:34.067Z,2026-08-22T14:11:51.708Z,0.062995,0.063403,ASK,0.0628,0.062995,0.31,BID,0.063099,0.0634,0.4758930900639463,28.66,454.9622986,95.5345,0.3,95.6855,0.06396,0.06601,1787407353879,1787407910508,1.532,4.1167,0.6469,0.5269,0.1854,0.151,557641,MEXC below DEX anchor,trailing_stop
OPEN,81d3388b-b18a-4351-998e-98722c01fc83,CATE_USDT,LONG,OPEN,2026-08-22T14:12:31.281Z,,0.063098,,ASK,0.062957,0.063098,0.224,,,,,28.71,454.93755745,95.6855,0.3,,0.06472,,1787407950106,,2.571,,,,,,,MEXC below DEX anchor,
CLOSE,81d3388b-b18a-4351-998e-98722c01fc83,CATE_USDT,LONG,CLOSED,2026-08-22T14:12:31.281Z,2026-08-22T14:14:33.325Z,0.063098,0.0619,ASK,0.062957,0.063098,0.224,BID,0.061927,0.062003,0.12264988299846634,28.71,454.93755745,95.6855,0.3,95.106,0.06472,0.06441,1787407950106,1787408071280,2.571,3.8821,-1.8986,-2.0186,-0.5451,-0.5795,122044,MEXC below DEX anchor,stop_loss
OPEN,b5289d53-d8a6-466d-b4a5-182e780c849e,JIMOTHY_USDT,SHORT,OPEN,2026-08-22T14:15:44.555Z,,0.011475,,BID,0.011475,0.011499,0.209,,,,,28.53,2486.43137255,95.106,0.3,,0.01127,,1787408144214,,1.786,,,,,,,MEXC above DEX anchor,
CLOSE,b5289d53-d8a6-466d-b4a5-182e780c849e,JIMOTHY_USDT,SHORT,CLOSED,2026-08-22T14:15:44.555Z,2026-08-22T14:19:11.001Z,0.011475,0.011275,BID,0.011475,0.011499,0.209,ASK,0.011225,0.011275,0.44444444444444176,28.53,2486.43137255,95.106,0.3,95.569,0.01127,0.01121,1787408144214,1787408350290,1.786,0.1336,1.7429,1.6229,0.4973,0.463,206446,MEXC above DEX anchor,mean_reverted_profit
